workerID,taskID,response,goldLabel,taskContent
A99F7DB1MDLVK,1532,1,1,"Saint Laurent struck out on his own in 1961, opening his own fashion house where he created haute couture for socialites and celebrities."
A1S2LOH6K9Q3Y8,1530,0,0,The Amish began as a small faith group that split-off from the Swiss Mennonites during the late 17th century.
AXBQF8RALCIGV,1530,0,0,The Amish began as a small faith group that split-off from the Swiss Mennonites during the late 17th century.
AM367N2MAMQ15,1530,0,0,The Amish began as a small faith group that split-off from the Swiss Mennonites during the late 17th century.
A18941IO2ZZWW6,1530,0,0,The Amish began as a small faith group that split-off from the Swiss Mennonites during the late 17th century.
A15GNVZ1EXQMYR,1530,0,0,The Amish began as a small faith group that split-off from the Swiss Mennonites during the late 17th century.
A1KS77MYC4GGZ3,1530,1,0,The Amish began as a small faith group that split-off from the Swiss Mennonites during the late 17th century.
A1ORRI82WFHIKZ,1530,0,0,The Amish began as a small faith group that split-off from the Swiss Mennonites during the late 17th century.
A11GX90QFWDLMM,1530,1,0,The Amish began as a small faith group that split-off from the Swiss Mennonites during the late 17th century.
A28W67ZXNQ3K19,1530,0,0,The Amish began as a small faith group that split-off from the Swiss Mennonites during the late 17th century.
A99F7DB1MDLVK,1530,0,0,The Amish began as a small faith group that split-off from the Swiss Mennonites during the late 17th century.
A1ZGDXSHUPEQD9,2055,0,0,The fact that Einstein was invited to be the president of Israel is critical to an accurate understanding of one of the greatest individuals in modern history.
A15L6WGIK3VU7N,2055,0,0,The fact that Einstein was invited to be the president of Israel is critical to an accurate understanding of one of the greatest individuals in modern history.
AXBQF8RALCIGV,2055,0,0,The fact that Einstein was invited to be the president of Israel is critical to an accurate understanding of one of the greatest individuals in modern history.
A261BBDBVRB79K,2055,0,0,The fact that Einstein was invited to be the president of Israel is critical to an accurate understanding of one of the greatest individuals in modern history.
AEX5NCH03LWSG,2055,0,0,The fact that Einstein was invited to be the president of Israel is critical to an accurate understanding of one of the greatest individuals in modern history.
A18941IO2ZZWW6,2055,1,0,The fact that Einstein was invited to be the president of Israel is critical to an accurate understanding of one of the greatest individuals in modern history.
A11GX90QFWDLMM,2055,1,0,The fact that Einstein was invited to be the president of Israel is critical to an accurate understanding of one of the greatest individuals in modern history.
A1Q4VUJBMY78YR,2055,1,0,The fact that Einstein was invited to be the president of Israel is critical to an accurate understanding of one of the greatest individuals in modern history.
A1RSPO7YXD7OS,2055,0,0,The fact that Einstein was invited to be the president of Israel is critical to an accurate understanding of one of the greatest individuals in modern history.
A1NI967I2I3UXN,2055,0,0,The fact that Einstein was invited to be the president of Israel is critical to an accurate understanding of one of the greatest individuals in modern history.
A1ZGDXSHUPEQD9,1554,0,0,"Meeting in Moscow with IAEA Director General Mohamed ElBaradei 29 June, Russian President Vladimir Putin lauded the Agency&apos;s work in expressing his country&apos;s continuing and full support."
A15L6WGIK3VU7N,1554,0,0,"Meeting in Moscow with IAEA Director General Mohamed ElBaradei 29 June, Russian President Vladimir Putin lauded the Agency&apos;s work in expressing his country&apos;s continuing and full support."
AXBQF8RALCIGV,1554,0,0,"Meeting in Moscow with IAEA Director General Mohamed ElBaradei 29 June, Russian President Vladimir Putin lauded the Agency&apos;s work in expressing his country&apos;s continuing and full support."
A261BBDBVRB79K,1554,0,0,"Meeting in Moscow with IAEA Director General Mohamed ElBaradei 29 June, Russian President Vladimir Putin lauded the Agency&apos;s work in expressing his country&apos;s continuing and full support."
AEX5NCH03LWSG,1554,1,0,"Meeting in Moscow with IAEA Director General Mohamed ElBaradei 29 June, Russian President Vladimir Putin lauded the Agency&apos;s work in expressing his country&apos;s continuing and full support."
A18941IO2ZZWW6,1554,1,0,"Meeting in Moscow with IAEA Director General Mohamed ElBaradei 29 June, Russian President Vladimir Putin lauded the Agency&apos;s work in expressing his country&apos;s continuing and full support."
A11GX90QFWDLMM,1554,1,0,"Meeting in Moscow with IAEA Director General Mohamed ElBaradei 29 June, Russian President Vladimir Putin lauded the Agency&apos;s work in expressing his country&apos;s continuing and full support."
A1Q4VUJBMY78YR,1554,1,0,"Meeting in Moscow with IAEA Director General Mohamed ElBaradei 29 June, Russian President Vladimir Putin lauded the Agency&apos;s work in expressing his country&apos;s continuing and full support."
A1RSPO7YXD7OS,1554,0,0,"Meeting in Moscow with IAEA Director General Mohamed ElBaradei 29 June, Russian President Vladimir Putin lauded the Agency&apos;s work in expressing his country&apos;s continuing and full support."
A1NI967I2I3UXN,1554,0,0,"Meeting in Moscow with IAEA Director General Mohamed ElBaradei 29 June, Russian President Vladimir Putin lauded the Agency&apos;s work in expressing his country&apos;s continuing and full support."
A1ZGDXSHUPEQD9,2032,0,0,"France&apos;s Gastronomic Capital is Much, Much More."
A15L6WGIK3VU7N,2032,0,0,"France&apos;s Gastronomic Capital is Much, Much More."
AXBQF8RALCIGV,2032,0,0,"France&apos;s Gastronomic Capital is Much, Much More."
A261BBDBVRB79K,2032,0,0,"France&apos;s Gastronomic Capital is Much, Much More."
AEX5NCH03LWSG,2032,0,0,"France&apos;s Gastronomic Capital is Much, Much More."
A18941IO2ZZWW6,2032,0,0,"France&apos;s Gastronomic Capital is Much, Much More."
A11GX90QFWDLMM,2032,1,0,"France&apos;s Gastronomic Capital is Much, Much More."
A1Q4VUJBMY78YR,2032,1,0,"France&apos;s Gastronomic Capital is Much, Much More."
A1RSPO7YXD7OS,2032,0,0,"France&apos;s Gastronomic Capital is Much, Much More."
A1NI967I2I3UXN,2032,0,0,"France&apos;s Gastronomic Capital is Much, Much More."
A18941IO2ZZWW6,1111,0,0,"Every year, 1.2 million people in America have a new or repeat heart attack."
A1BLK8SJHCYOQK,1111,0,0,"Every year, 1.2 million people in America have a new or repeat heart attack."
A17HNBZF5A1CWF,1111,0,0,"Every year, 1.2 million people in America have a new or repeat heart attack."
A1L1WI1BXLLZZM,1111,0,0,"Every year, 1.2 million people in America have a new or repeat heart attack."
AS51Z6DBWM9JM,1111,0,0,"Every year, 1.2 million people in America have a new or repeat heart attack."
A2O3686VJEDHBU,1111,0,0,"Every year, 1.2 million people in America have a new or repeat heart attack."
A3TBGB7VGRRYCT,1111,0,0,"Every year, 1.2 million people in America have a new or repeat heart attack."
A1Q4VUJBMY78YR,1111,1,0,"Every year, 1.2 million people in America have a new or repeat heart attack."
A11GX90QFWDLMM,1111,0,0,"Every year, 1.2 million people in America have a new or repeat heart attack."
A32D1CITAL0BAY,1111,0,0,"Every year, 1.2 million people in America have a new or repeat heart attack."
A18941IO2ZZWW6,1074,1,1,"Twenty-five British police officers are recovering after a day of skirmishes in Belfast, Northern Ireland."
A1BLK8SJHCYOQK,1074,1,1,"Twenty-five British police officers are recovering after a day of skirmishes in Belfast, Northern Ireland."
A17HNBZF5A1CWF,1074,1,1,"Twenty-five British police officers are recovering after a day of skirmishes in Belfast, Northern Ireland."
A1L1WI1BXLLZZM,1074,1,1,"Twenty-five British police officers are recovering after a day of skirmishes in Belfast, Northern Ireland."
AS51Z6DBWM9JM,1074,1,1,"Twenty-five British police officers are recovering after a day of skirmishes in Belfast, Northern Ireland."
A2O3686VJEDHBU,1074,1,1,"Twenty-five British police officers are recovering after a day of skirmishes in Belfast, Northern Ireland."
A3TBGB7VGRRYCT,1074,0,1,"Twenty-five British police officers are recovering after a day of skirmishes in Belfast, Northern Ireland."
A1Q4VUJBMY78YR,1074,1,1,"Twenty-five British police officers are recovering after a day of skirmishes in Belfast, Northern Ireland."
A11GX90QFWDLMM,1074,0,1,"Twenty-five British police officers are recovering after a day of skirmishes in Belfast, Northern Ireland."
A32D1CITAL0BAY,1074,1,1,"Twenty-five British police officers are recovering after a day of skirmishes in Belfast, Northern Ireland."
A18941IO2ZZWW6,1066,0,1,"The biggest fires on Mount Graham, the lightning-sparked Nuttall and Gibson fires, had joined but were 55 percent contained Sunday, firefighters said."
A1BLK8SJHCYOQK,1066,1,1,"The biggest fires on Mount Graham, the lightning-sparked Nuttall and Gibson fires, had joined but were 55 percent contained Sunday, firefighters said."
A17HNBZF5A1CWF,1066,1,1,"The biggest fires on Mount Graham, the lightning-sparked Nuttall and Gibson fires, had joined but were 55 percent contained Sunday, firefighters said."
A1L1WI1BXLLZZM,1066,1,1,"The biggest fires on Mount Graham, the lightning-sparked Nuttall and Gibson fires, had joined but were 55 percent contained Sunday, firefighters said."
AS51Z6DBWM9JM,1066,1,1,"The biggest fires on Mount Graham, the lightning-sparked Nuttall and Gibson fires, had joined but were 55 percent contained Sunday, firefighters said."
A2O3686VJEDHBU,1066,0,1,"The biggest fires on Mount Graham, the lightning-sparked Nuttall and Gibson fires, had joined but were 55 percent contained Sunday, firefighters said."
A3TBGB7VGRRYCT,1066,1,1,"The biggest fires on Mount Graham, the lightning-sparked Nuttall and Gibson fires, had joined but were 55 percent contained Sunday, firefighters said."
A1Q4VUJBMY78YR,1066,1,1,"The biggest fires on Mount Graham, the lightning-sparked Nuttall and Gibson fires, had joined but were 55 percent contained Sunday, firefighters said."
A11GX90QFWDLMM,1066,1,1,"The biggest fires on Mount Graham, the lightning-sparked Nuttall and Gibson fires, had joined but were 55 percent contained Sunday, firefighters said."
A32D1CITAL0BAY,1066,1,1,"The biggest fires on Mount Graham, the lightning-sparked Nuttall and Gibson fires, had joined but were 55 percent contained Sunday, firefighters said."
A18941IO2ZZWW6,986,1,0,U.S. oil prices approached $40 as they rose to a five-week peak on Wednesday.
A1BLK8SJHCYOQK,986,0,0,U.S. oil prices approached $40 as they rose to a five-week peak on Wednesday.
A17HNBZF5A1CWF,986,0,0,U.S. oil prices approached $40 as they rose to a five-week peak on Wednesday.
A1L1WI1BXLLZZM,986,0,0,U.S. oil prices approached $40 as they rose to a five-week peak on Wednesday.
AS51Z6DBWM9JM,986,0,0,U.S. oil prices approached $40 as they rose to a five-week peak on Wednesday.
A2O3686VJEDHBU,986,0,0,U.S. oil prices approached $40 as they rose to a five-week peak on Wednesday.
A3TBGB7VGRRYCT,986,0,0,U.S. oil prices approached $40 as they rose to a five-week peak on Wednesday.
A1Q4VUJBMY78YR,986,1,0,U.S. oil prices approached $40 as they rose to a five-week peak on Wednesday.
A11GX90QFWDLMM,986,0,0,U.S. oil prices approached $40 as they rose to a five-week peak on Wednesday.
A32D1CITAL0BAY,986,0,0,U.S. oil prices approached $40 as they rose to a five-week peak on Wednesday.
A18941IO2ZZWW6,985,1,1,"Cool, humid weather Sunday helped slow the advance of a fire that caused the evacuation of hundreds of homes and businesses in Alaska&apos;s Interior."
A1BLK8SJHCYOQK,985,1,1,"Cool, humid weather Sunday helped slow the advance of a fire that caused the evacuation of hundreds of homes and businesses in Alaska&apos;s Interior."
A17HNBZF5A1CWF,985,1,1,"Cool, humid weather Sunday helped slow the advance of a fire that caused the evacuation of hundreds of homes and businesses in Alaska&apos;s Interior."
A1L1WI1BXLLZZM,985,1,1,"Cool, humid weather Sunday helped slow the advance of a fire that caused the evacuation of hundreds of homes and businesses in Alaska&apos;s Interior."
AS51Z6DBWM9JM,985,0,1,"Cool, humid weather Sunday helped slow the advance of a fire that caused the evacuation of hundreds of homes and businesses in Alaska&apos;s Interior."
